fold,entry_ts_ms,side,book_idx,stack_same_before,stack_opp_before,abs_mean,pred_mean,pnl,win,exit_reason,entry_price,exit_price,hour_utc,realized_vol_24h,is_addon,signed_fwd_1,signed_fwd_3,signed_fwd_6,signed_fwd_12,strength_tercile,vol_tercile
3,1714107600000,1,2,1,6,0.016547432727478713,0.016547432727478713,-0.15700415000000217,False,max_hold,3133.78,3121.52,5,0.027154382034406645,True,-0.003982597161090506,-0.0031733841921040007,-0.007501880230133762,-0.0022150221660885983,low,mid
3,1714122000000,-1,3,3,1,0.5364633933533796,-0.5364633933533796,-0.07105600500000092,False,max_hold,3139.63,3143.28,9,0.026845386158947018,True,0.008698247965168826,0.006449850900787868,0.010311504615882927,-0.0004223683750885776,high,mid
3,1714125600000,-1,4,3,1,0.0101936045338792,-0.0101936045338792,-0.06363668999999636,False,max_hold,3147.34,3150.24,10,0.0224127953082301,True,-0.0019381583331197216,-0.007570029985391802,0.0002883210743483966,-0.0028511750685564774,low,mid
3,1714132800000,-1,4,2,0,0.3463887237109473,-0.3463887237109473,-0.07450772500000219,False,max_hold,3125.97,3129.98,12,0.020658568144652736,True,-0.005289906028255409,0.003886722495684891,-0.0073099789043022945,0.006715463785718745,high,low
3,1714136400000,-1,5,3,0,0.5521722291261688,-0.5521722291261688,0.16010959000000052,True,max_hold,3127.03,3107.59,13,0.02075735485776101,True,0.00658156208765881,0.007799310048805408,0.003968014244153717,0.01667647012066209,high,low
3,1714168800000,-1,7,6,0,0.295098718991615,-0.295098718991615,0.7901181049999983,True,target,3148.66,3066.23,22,0.020395569246685202,True,0.00014055621929331963,0.012049501344867597,0.001603618683754915,0.005382664307025831,mid,low
3,1714140000000,-1,6,4,0,0.2604727494368779,-0.2604727494368779,0.47440051500000346,True,max_hold,3143.57,3092.7,14,0.021734521330358175,True,0.0025636512026115943,-0.006330714205700305,-0.006029861255581137,0.0017411064347323535,mid,low
3,1714183200000,1,2,1,4,0.10312322289616349,-0.10312322289616349,0.27519308000000053,True,target_entry_bar,3094.25,3125.19,2,0.023359811635297534,True,0.0005482508873007053,-0.0009618436619311943,-0.0018659767041465658,0.009615230473771996,low,mid
3,1714143600000,-1,6,5,0,0.020308748695979442,0.020308748695979442,0.004469549999996547,True,max_hold,3122.89,3119.01,15,0.017018609705221822,True,-0.0013412740177893845,-0.011240389675398754,-0.010845708564900969,-0.0013733619129518981,low,low
3,1714179600000,1,2,0,6,0.28813657959840894,0.28813657959840894,0.09862625499999964,True,max_hold,3109.15,3122.44,1,0.021703047475420463,True,0.008507129692501891,0.01057328547870795,0.008542697319494419,0.0184013968377148,mid,low
3,1714165200000,-1,6,6,0,0.2633218712091487,-0.2633218712091487,0.2512984349999971,True,max_hold,3141.7,3113.13,21,0.019713451082937875,True,0.006291584133272243,0.013538651023414006,0.009370714612220055,0.010011935598557509,mid,low
3,1714172400000,-1,7,6,0,0.20945379879028586,-0.20945379879028586,0.1183666349999998,True,max_hold,3128.85,3113.58,23,0.020373158567244247,True,0.007153400341216143,0.003504814727250616,0.004463287305350172,0.0021182243976000104,mid,low
